"functionEvidenceId","binary","address","durableLabel","labelRow","evidenceStatus","purpose","anchors","inputsOutputs","callers","callees","relatedOpcodes","relatedTables","sourcePaths","findingPath","verification","blockers","lastReviewed"
"FUN-WILDSTAR64-1400804E0","WildStar64.exe","1400804e0","ServerUInt6_ReadPayload","877","Mapped","Reads one 6-bit field; registered for opcode 0x097B CREDDRedeemResult.","Reads one 6-bit field; registered for opcode 0x097B CREDDRedeemResult.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-140080500","WildStar64.exe","140080500","ServerAccountPendingItemAdd_ReadPayload","878","Mapped","Thunk to PendingAccountItemGroup_ReadPayload for a single pending account item group row; consumer appends it and dispatches pending/item updates.","Thunk to PendingAccountItemGroup_ReadPayload for a single pending account item group row; consumer appends it and dispatches pending/item updates.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-140080510","WildStar64.exe","140080510","ServerAccountItemsPending_ReadPayload","912","Mapped","Reads opcode 0x0979 as a 32-bit count followed by pending account item group records of size 0x60.","Reads opcode 0x0979 as a 32-bit count followed by pending account item group records of size 0x60.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-1400805D0","WildStar64.exe","1400805d0","ServerAccountPendingItemGroupDelete_ReadPayload","879","Mapped","Reads opcode 0x097D as one pending group string followed by one flag; consumer removes the group and dispatches pending/item updates.","Reads opcode 0x097D as one pending group string followed by one flag; consumer removes the group and dispatches pending/item updates.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-140080630","WildStar64.exe","140080630","ServerAccountItems_ReadPayload","857","Mapped","Reads opcode 0x096D as a 32-bit count followed by account inventory item records of size 0x28.","Reads opcode 0x096D as a 32-bit count followed by account inventory item records of size 0x28.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-1400806F0","WildStar64.exe","1400806f0","ServerUInt64_ReadPayload","880","Mapped","Reads one uint64 field; reused by account item delete and account/store opcode 0x0986.","Reads one uint64 field; reused by account item delete and account/store opcode 0x0986.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-140080710","WildStar64.exe","140080710","ServerUInt32PairArray_ReadPayload","858","Mapped","Reads a 32-bit count followed by count uint32 pairs; registered for account entitlement and account item cooldown-list opcodes 0x0968 and 0x0969.","Reads a 32-bit count followed by count uint32 pairs; registered for account entitlement and account item cooldown-list opcodes 0x0968 and 0x0969.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-140080810","WildStar64.exe","140080810","ServerDailyLoginUpdate_ReadPayload","859","Mapped","Reads opcode 0x096E as daily-login state: five uint32 values then one float day duration and one 3-bit premium-key status.","Reads opcode 0x096E as daily-login state: five uint32 values then one float day duration and one 3-bit premium-key status.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-1400808D0","WildStar64.exe","1400808d0","ServerAccountPrivilegeRestrictionUpdate_ReadPayload","860","Mapped","Reads opcode 0x0971 as a 3-bit restriction index followed by a float day duration; consumer dispatches AccountPrivilegeRestrictionUpdate.","Reads opcode 0x0971 as a 3-bit restriction index followed by a float day duration; consumer dispatches AccountPrivilegeRestrictionUpdate.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-140080990","WildStar64.exe","140080990","ClientAccountItemGiftPendingItemGroupToCharacter_WritePayload","916","Mapped","Serialises opcode 0x03F2 as pending group wide string followed by target character identity.","Serialises opcode 0x03F2 as pending group wide string followed by target character identity.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-140080A20","WildStar64.exe","140080a20","Storefront_PurchaseAccount_WritePayload","853","Mapped","Serialises opcode 0x0828 after Storefront_PurchaseCharacter_WritePayload: extra u32 at struct +0x30 (Lua PurchaseOffer arg 4), account-target identity at +0x38, recipient wide string at +0x48.","Serialises opcode 0x0828 after Storefront_PurchaseCharacter_WritePayload: extra u32 at struct +0x30 (Lua PurchaseOffer arg 4), account-target identity at +0x38, recipient wide string at +0x48.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-140080B00","WildStar64.exe","140080b00","ServerRealmAuxUInt32TripletList_ReadPayload","1268","Mapped","Reads opcode 0x05A1 as uint32 count followed by count 12-byte rows of three uint32 fields (same wire as 0x080F).","Reads opcode 0x05A1 as uint32 count followed by count 12-byte rows of three uint32 fields (same wire as 0x080F).","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-140080BF0","WildStar64.exe","140080bf0","ServerSpellUInt32TripletListRow_ReadPayload","1349","Mapped","Reads one spell auxiliary row of three uint32 fields (12 bytes).","Reads one spell auxiliary row of three uint32 fields (12 bytes).","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-140080C80","WildStar64.exe","140080c80","ServerStoryCommunicatorAux_ReadPayload","861","Mapped","Reads opcode 0x074A as five uint32 fields followed by one uint16 field; story communicator producer semantics remain blocked.","Reads opcode 0x074A as five uint32 fields followed by one uint16 field; story communicator producer semantics remain blocked.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-140080D30","WildStar64.exe","140080d30","ServerUInt18_ReadPayload","854","Mapped","Shared 4-byte server reader registered for 0x00B0 ServerLasOpeningUInt18 0x0129 ServerUnlockMount 0x01AE ServerUnlockVanityPet and 0x0815; body reads one 18-bit field with no trailing flag.","Shared 4-byte server reader registered for 0x00B0 ServerLasOpeningUInt18 0x0129 ServerUnlockMount 0x01AE ServerUnlockVanityPet and 0x0815; body reads one 18-bit field with no trailing flag.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-1400819B0","WildStar64.exe","1400819b0","ServerActionSetFiveUInt32_ReadPayload","1034","Mapped","Registration block FUN_14006c290 wires server opcodes 0x01A4 and 0x01AC with 0x14-byte object size; reads five consecutive 32-bit fields.","Registration block FUN_14006c290 wires server opcodes 0x01A4 and 0x01AC with 0x14-byte object size; reads five consecutive 32-bit fields.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-140081DF0","WildStar64.exe","140081df0","ServerUInt32AndTwoFloats_ReadPayload","1263","Mapped","Reads one uint32 followed by two floats (12 bytes); registered for 0x0221 ServerCinematicCameraRotation and crafting-adjacent opcode 0x0855.","Reads one uint32 followed by two floats (12 bytes); registered for 0x0221 ServerCinematicCameraRotation and crafting-adjacent opcode 0x0855.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
"FUN-WILDSTAR64-140081F00","WildStar64.exe","140081f00","ServerUInt5UInt32_ReadPayload","1264","Mapped","Reads one 5-bit field followed by one uint32 field in an 8-byte object; registered for unresolved server opcode 0x0015 and matching opcode 0x0628.","Reads one 5-bit field followed by one uint32 field in an 8-byte object; registered for unresolved server opcode 0x0015 and matching opcode 0x0628.","","","","","","","Decomp/Analysis/function_labels.csv","Imported from durable function_labels.csv; label application is verified by the decompile manifest gate.","Source correlation and focused verification require a targeted mapping pass before implementation use.","2026-06-11"
