"traceabilityId","nativeEvidenceId","binary","nativeAddress","nativeLabel","nexusArea","nexusArtifactKind","nexusPath","nexusSymbol","implementationStatus","tests","findingPath","residualRisk","lastReviewed"
"TRACE-OPCCLIENTCLIENTSETINPUTKEYSET0571","OPC-CLIENT-CLIENTSETINPUTKEYSET-0571","WildStar64.exe","","ClientSetInputKeySet","Client opcode coverage","CoverageModelHandler","Source/NexusForever.Network.World/Message/Model/Option/ClientSetInputKeySet.cs; Source/NexusForever.WorldServer/Network/Message/Handler/Option/ClientSetInputKeySetHandler.cs","ClientSetInputKeySet; ClientSetInputKeySetHandler","Observed","","Decomp/Analysis/coverage/opcode_coverage_inventory.csv","Native registration and payload evidence have not yet been recorded in coverage; run a focused decompile pass before semantic use.","2026-06-11"
"TRACE-OPCCLIENTCLIENTSETINSTANCESETTINGS0163","OPC-CLIENT-CLIENTSETINSTANCESETTINGS-0163","WildStar64.exe","","ClientSetInstanceSettings","Client opcode coverage","CoverageModelHandler","Source/NexusForever.Network.World/Message/Model/Instance/ClientSetInstanceSettings.cs; Source/NexusForever.WorldServer/Network/Message/Handler/Instance/ClientInstanceSettingsHandlers.cs","ClientSetInstanceSettings; ClientSetInstanceSettingsHandler","Observed","","Decomp/Analysis/coverage/opcode_coverage_inventory.csv","Native registration and payload evidence have not yet been recorded in coverage; run a focused decompile pass before semantic use.","2026-06-11"
"TRACE-OPCCLIENTCLIENTSETSPEC0174","OPC-CLIENT-CLIENTSETSPEC-0174","WildStar64.exe","","ClientSetSpec","Client opcode coverage","CoverageModelHandler","Source/NexusForever.Network.World/Message/Model/Abilities/ClientSetSpec.cs; Source/NexusForever.WorldServer/Network/Message/Handler/Spell/ClientSetSpecHandler.cs","ClientSetSpec; ClientSetSpecHandler","Observed","","Decomp/Analysis/coverage/opcode_coverage_inventory.csv","Native registration and payload evidence have not yet been recorded in coverage; run a focused decompile pass before semantic use.","2026-06-11"
"TRACE-OPCCLIENTCLIENTSETSTANCE016F","OPC-CLIENT-CLIENTSETSTANCE-016F","WildStar64.exe","","ClientSetStance","Client opcode coverage","CoverageModelHandler","Source/NexusForever.Network.World/Message/Model/Abilities/ClientSetStance.cs; Source/NexusForever.WorldServer/Network/Message/Handler/Spell/ClientSetStanceHandler.cs","ClientSetStance; ClientSetStanceHandler","Observed","","Decomp/Analysis/coverage/opcode_coverage_inventory.csv","Native registration and payload evidence have not yet been recorded in coverage; run a focused decompile pass before semantic use.","2026-06-11"
"TRACE-OPCCLIENTCLIENTSPELLCASTSTATE00E3","OPC-CLIENT-CLIENTSPELLCASTSTATE-00E3","WildStar64.exe","","ClientSpellCastState","Client opcode coverage","CoverageModelHandler","Source/NexusForever.Network.World/Message/Model/ClientSpellCastState.cs; Source/NexusForever.WorldServer/Network/Message/Handler/Spell/ClientSpellCastStateHandler.cs","ClientSpellCastState; ClientSpellCastStateHandler","Correlated","","Decomp/Analysis/coverage/opcode_coverage_inventory.csv","Promote to Mapped only after native registration and payload functions are copied into this row from focused evidence.","2026-06-11"
"TRACE-OPCCLIENTCLIENTSPELLCASTWITHSERVICETOKEN00C2","OPC-CLIENT-CLIENTSPELLCASTWITHSERVICETOKEN-00C2","WildStar64.exe","","ClientSpellCastWithServiceToken","Client opcode coverage","CoverageModelHandler","Source/NexusForever.Network.World/Message/Model/Spell/ClientSpellCastWithServiceToken.cs; Source/NexusForever.WorldServer/Network/Message/Handler/Spell/ClientSpellCastWithServiceTokenHandler.cs","ClientSpellCastWithServiceToken; ClientSpellCastWithServiceTokenHandler","Observed","","Decomp/Analysis/coverage/opcode_coverage_inventory.csv","Native registration and payload evidence have not yet been recorded in coverage; run a focused decompile pass before semantic use.","2026-06-11"
"TRACE-OPCCLIENTCLIENTSPELLSTOPCAST0801","OPC-CLIENT-CLIENTSPELLSTOPCAST-0801","WildStar64.exe","","ClientSpellStopCast","Client opcode coverage","CoverageModelHandler","Source/NexusForever.Network.World/Message/Model/ClientSpellStopCast.cs; Source/NexusForever.WorldServer/Network/Message/Handler/Spell/ClientSpellStopCastHandler.cs","ClientSpellStopCast; ClientSpellStopCastHandler","Observed","","Decomp/Analysis/coverage/opcode_coverage_inventory.csv","Native registration and payload evidence have not yet been recorded in coverage; run a focused decompile pass before semantic use.","2026-06-11"
"TRACE-OPCCLIENTCLIENTSPELLTOGGLECAST017E","OPC-CLIENT-CLIENTSPELLTOGGLECAST-017E","WildStar64.exe","","ClientSpellToggleCast","Client opcode coverage","CoverageModelHandler","Source/NexusForever.Network.World/Message/Model/ClientSpellToggleCast.cs; Source/NexusForever.WorldServer/Network/Message/Handler/Spell/ClientSpellToggleCastHandler.cs","ClientSpellToggleCast; ClientSpellToggleCastHandler","Observed","","Decomp/Analysis/coverage/opcode_coverage_inventory.csv","Native registration and payload evidence have not yet been recorded in coverage; run a focused decompile pass before semantic use.","2026-06-11"
"TRACE-OPCCLIENTCLIENTSPENDATTRIBUTEPOINTS017C","OPC-CLIENT-CLIENTSPENDATTRIBUTEPOINTS-017C","WildStar64.exe","","ClientSpendAttributePoints","Client opcode coverage","CoverageModelHandler","Source/NexusForever.Network.World/Message/Model/ClientSpendAttributePoints.cs; Source/NexusForever.WorldServer/Network/Message/Handler/Character/ClientAttributePointHandlers.cs","ClientSpendAttributePoints; ClientSpendAttributePointsHandler","Observed","","Decomp/Analysis/coverage/opcode_coverage_inventory.csv","Native registration and payload evidence have not yet been recorded in coverage; run a focused decompile pass before semantic use.","2026-06-11"
"TRACE-OPCCLIENTCLIENTSPLINE2DATAREQUEST081C","OPC-CLIENT-CLIENTSPLINE2DATAREQUEST-081C","WildStar64.exe","","ClientSpline2DataRequest","Client opcode coverage","CoverageModelHandler","Source/NexusForever.Network.World/Message/Model/ClientSpline2DataRequest.cs; Source/NexusForever.WorldServer/Network/Message/Handler/Misc/ClientSpline2DataHandlers.cs","ClientSpline2DataRequest; ClientSpline2DataRequestHandler","Correlated","","Decomp/Analysis/coverage/opcode_coverage_inventory.csv","Promote to Mapped only after native registration and payload functions are copied into this row from focused evidence.","2026-06-11"
"TRACE-OPCCLIENTCLIENTSPLINE2NODEDATA081A","OPC-CLIENT-CLIENTSPLINE2NODEDATA-081A","WildStar64.exe","","ClientSpline2NodeData","Client opcode coverage","CoverageModelHandler","Source/NexusForever.Network.World/Message/Model/ClientSpline2NodeData.cs; Source/NexusForever.WorldServer/Network/Message/Handler/Misc/ClientSpline2DataHandlers.cs","ClientSpline2NodeData; ClientSpline2NodeDataHandler","Correlated","","Decomp/Analysis/coverage/opcode_coverage_inventory.csv","Promote to Mapped only after native registration and payload functions are copied into this row from focused evidence.","2026-06-11"
"TRACE-OPCCLIENTCLIENTSPLINE2NODEPOSITIONDATA081B","OPC-CLIENT-CLIENTSPLINE2NODEPOSITIONDATA-081B","WildStar64.exe","","ClientSpline2NodePositionData","Client opcode coverage","CoverageModelHandler","Source/NexusForever.Network.World/Message/Model/ClientSpline2NodePositionData.cs; Source/NexusForever.WorldServer/Network/Message/Handler/Misc/ClientSpline2DataHandlers.cs","ClientSpline2NodePositionData; ClientSpline2NodePositionDataHandler","Correlated","","Decomp/Analysis/coverage/opcode_coverage_inventory.csv","Promote to Mapped only after native registration and payload functions are copied into this row from focused evidence.","2026-06-11"
"TRACE-OPCCLIENTCLIENTSPLINE2REQUEST081D","OPC-CLIENT-CLIENTSPLINE2REQUEST-081D","WildStar64.exe","","ClientSpline2Request","Client opcode coverage","CoverageModelHandler","Source/NexusForever.Network.World/Message/Model/ClientSpline2Request.cs; Source/NexusForever.WorldServer/Network/Message/Handler/Misc/ClientSpline2RequestHandler.cs","ClientSpline2Request; ClientSpline2RequestHandler","Correlated","","Decomp/Analysis/coverage/opcode_coverage_inventory.csv","Promote to Mapped only after native registration and payload functions are copied into this row from focused evidence.","2026-06-11"
"TRACE-OPCCLIENTCLIENTSTATISTICSCONNECTION023F","OPC-CLIENT-CLIENTSTATISTICSCONNECTION-023F","WildStar64.exe","","ClientStatisticsConnection","Client opcode coverage","CoverageModelHandler","Source/NexusForever.Network.World/Message/Model/ClientStatisticsConnection.cs; Source/NexusForever.WorldServer/Network/Message/Handler/Misc/ClientStatisticsConnectionHandler.cs","ClientStatisticsConnection; ClientStatisticsConnectionHandler","Observed","","Decomp/Analysis/coverage/opcode_coverage_inventory.csv","Native registration and payload evidence have not yet been recorded in coverage; run a focused decompile pass before semantic use.","2026-06-11"
"TRACE-OPCCLIENTCLIENTSTATISTICSFRAMERATE0240","OPC-CLIENT-CLIENTSTATISTICSFRAMERATE-0240","WildStar64.exe","","ClientStatisticsFramerate","Client opcode coverage","CoverageModelHandler","Source/NexusForever.Network.World/Message/Model/ClientStatisticsFramerate.cs; Source/NexusForever.WorldServer/Network/Message/Handler/Misc/ClientStatisticsFramerateHandler.cs","ClientStatisticsFramerate; ClientStatisticsFramerateHandler","Observed","","Decomp/Analysis/coverage/opcode_coverage_inventory.csv","Native registration and payload evidence have not yet been recorded in coverage; run a focused decompile pass before semantic use.","2026-06-11"
"TRACE-OPCCLIENTCLIENTSTATISTICSGFX023E","OPC-CLIENT-CLIENTSTATISTICSGFX-023E","WildStar64.exe","","ClientStatisticsGfx","Client opcode coverage","CoverageModelHandler","Source/NexusForever.Network.World/Message/Model/ClientStatisticsGfx.cs; Source/NexusForever.WorldServer/Network/Message/Handler/Misc/ClientStatisticsGfxHandler.cs","ClientStatisticsGfx; ClientStatisticsGfxHandler","Observed","","Decomp/Analysis/coverage/opcode_coverage_inventory.csv","Native registration and payload evidence have not yet been recorded in coverage; run a focused decompile pass before semantic use.","2026-06-11"
"TRACE-OPCCLIENTCLIENTSTATISTICSWATCHDOG023C","OPC-CLIENT-CLIENTSTATISTICSWATCHDOG-023C","WildStar64.exe","","ClientStatisticsWatchdog","Client opcode coverage","CoverageModelHandler","Source/NexusForever.Network.World/Message/Model/ClientStatisticsWatchdog.cs; Source/NexusForever.WorldServer/Network/Message/Handler/Misc/ClientStatisticsWatchdogHandler.cs","ClientStatisticsWatchdog; ClientStatisticsWatchdogHandler","Observed","","Decomp/Analysis/coverage/opcode_coverage_inventory.csv","Native registration and payload evidence have not yet been recorded in coverage; run a focused decompile pass before semantic use.","2026-06-11"
"TRACE-OPCCLIENTCLIENTSTATISTICSWINDOWOPEN023D","OPC-CLIENT-CLIENTSTATISTICSWINDOWOPEN-023D","WildStar64.exe","","ClientStatisticsWindowOpen","Client opcode coverage","CoverageModelHandler","Source/NexusForever.Network.World/Message/Model/ClientStatisticsWindowOpen.cs; Source/NexusForever.WorldServer/Network/Message/Handler/Misc/ClientStatisticsWindowOpenHandler.cs","ClientStatisticsWindowOpen; ClientStatisticsWindowOpenHandler","Observed","","Decomp/Analysis/coverage/opcode_coverage_inventory.csv","Native registration and payload evidence have not yet been recorded in coverage; run a focused decompile pass before semantic use.","2026-06-11"
"TRACE-OPCCLIENTCLIENTSTEAMACHIEVEMENTS0823","OPC-CLIENT-CLIENTSTEAMACHIEVEMENTS-0823","WildStar64.exe","","ClientSteamAchievements","Client opcode coverage","CoverageModelHandler","Source/NexusForever.Network.World/Message/Model/Achievement/ClientSteamAchievements.cs; Source/NexusForever.WorldServer/Network/Message/Handler/Misc/ClientSteamAchievementsHandler.cs","ClientSteamAchievements; ClientSteamAchievementsHandler","Observed","","Decomp/Analysis/coverage/opcode_coverage_inventory.csv","Native registration and payload evidence have not yet been recorded in coverage; run a focused decompile pass before semantic use.","2026-06-11"
"TRACE-OPCCLIENTCLIENTSTOREFRONTPURCHASEACCOUNT0828","OPC-CLIENT-CLIENTSTOREFRONTPURCHASEACCOUNT-0828","WildStar64.exe","","ClientStorefrontPurchaseAccount","Client opcode coverage","CoverageModelHandler","Source/NexusForever.Network.World/Message/Model/ClientStorefrontPurchaseAccount.cs; Source/NexusForever.WorldServer/Network/Message/Handler/Account/ClientStorefrontPurchaseHandlers.cs","ClientStorefrontPurchaseAccount; ClientStorefrontPurchaseAccountHandler","Observed","","Decomp/Analysis/coverage/opcode_coverage_inventory.csv","Native registration and payload evidence have not yet been recorded in coverage; run a focused decompile pass before semantic use.","2026-06-11"
"TRACE-OPCCLIENTCLIENTSTOREFRONTPURCHASECHARACTER082A","OPC-CLIENT-CLIENTSTOREFRONTPURCHASECHARACTER-082A","WildStar64.exe","","ClientStorefrontPurchaseCharacter","Client opcode coverage","CoverageModelHandler","Source/NexusForever.Network.World/Message/Model/ClientStorefrontPurchaseCharacter.cs; Source/NexusForever.WorldServer/Network/Message/Handler/Account/ClientStorefrontPurchaseHandlers.cs","ClientStorefrontPurchaseCharacter; ClientStorefrontPurchaseCharacterHandler","Observed","","Decomp/Analysis/coverage/opcode_coverage_inventory.csv","Native registration and payload evidence have not yet been recorded in coverage; run a focused decompile pass before semantic use.","2026-06-11"
"TRACE-OPCCLIENTCLIENTSTOREFRONTREQUESTCATALOG082D","OPC-CLIENT-CLIENTSTOREFRONTREQUESTCATALOG-082D","WildStar64.exe","","ClientStorefrontRequestCatalog","Client opcode coverage","CoverageModelHandler","Source/NexusForever.Network.World/Message/Model/ClientStorefrontRequestCatalog.cs; Source/NexusForever.WorldServer/Network/Message/Handler/Account/ClientStorefrontRequestCatalogHandler.cs","ClientStorefrontRequestCatalog; ClientStorefrontRequestCatalogHandler","Observed","","Decomp/Analysis/coverage/opcode_coverage_inventory.csv","Native registration and payload evidence have not yet been recorded in coverage; run a focused decompile pass before semantic use.","2026-06-11"
"TRACE-OPCCLIENTCLIENTSTOREFRONTREQUESTPURCHASEHISTORY082E","OPC-CLIENT-CLIENTSTOREFRONTREQUESTPURCHASEHISTORY-082E","WildStar64.exe","","ClientStorefrontRequestPurchaseHistory","Client opcode coverage","CoverageModelHandler","Source/NexusForever.Network.World/Message/Model/ClientStorefrontRequestPurchaseHistory.cs; Source/NexusForever.WorldServer/Network/Message/Handler/Account/ClientStorefrontRequestPurchaseHistoryHandler.cs","ClientStorefrontRequestPurchaseHistory; ClientStorefrontRequestPurchaseHistoryHandler","Observed","","Decomp/Analysis/coverage/opcode_coverage_inventory.csv","Native registration and payload evidence have not yet been recorded in coverage; run a focused decompile pass before semantic use.","2026-06-11"
"TRACE-OPCCLIENTCLIENTSTUCK0831","OPC-CLIENT-CLIENTSTUCK-0831","WildStar64.exe","","ClientStuck","Client opcode coverage","CoverageModelHandler","Source/NexusForever.Network.World/Message/Model/Support/ClientStuck.cs; Source/NexusForever.WorldServer/Network/Message/Handler/Support/ClientSupportHandlers.cs","ClientStuck; ClientStuckHandler","Observed","","Decomp/Analysis/coverage/opcode_coverage_inventory.csv","Native registration and payload evidence have not yet been recorded in coverage; run a focused decompile pass before semantic use.","2026-06-11"
"TRACE-OPCCLIENTCLIENTSUGGEST0833","OPC-CLIENT-CLIENTSUGGEST-0833","WildStar64.exe","","ClientSuggest","Client opcode coverage","CoverageModelHandler","Source/NexusForever.Network.World/Message/Model/Support/ClientSuggest.cs; Source/NexusForever.WorldServer/Network/Message/Handler/Support/ClientSupportHandlers.cs","ClientSuggest; ClientSuggestHandler","Observed","","Decomp/Analysis/coverage/opcode_coverage_inventory.csv","Native registration and payload evidence have not yet been recorded in coverage; run a focused decompile pass before semantic use.","2026-06-11"
"TRACE-OPCCLIENTCLIENTSUMMONVANITYPET082F","OPC-CLIENT-CLIENTSUMMONVANITYPET-082F","WildStar64.exe","","ClientSummonVanityPet","Client opcode coverage","CoverageModelHandler","Source/NexusForever.Network.World/Message/Model/ClientSummonVanityPet.cs; Source/NexusForever.WorldServer/Network/Message/Handler/Pet/ClientSummonVanityPetHandler.cs","ClientSummonVanityPet; ClientSummonVanityPetHandler","Observed","","Decomp/Analysis/coverage/opcode_coverage_inventory.csv","Native registration and payload evidence have not yet been recorded in coverage; run a focused decompile pass before semantic use.","2026-06-11"
"TRACE-OPCCLIENTCLIENTSUPPORTTICKET06D1","OPC-CLIENT-CLIENTSUPPORTTICKET-06D1","WildStar64.exe","","ClientSupportTicket","Client opcode coverage","CoverageModelHandler","Source/NexusForever.Network.World/Message/Model/Support/ClientSupportTicket.cs; Source/NexusForever.WorldServer/Network/Message/Handler/Support/ClientSupportHandlers.cs","ClientSupportTicket; ClientSupportTicketHandler","Observed","","Decomp/Analysis/coverage/opcode_coverage_inventory.csv","Native registration and payload evidence have not yet been recorded in coverage; run a focused decompile pass before semantic use.","2026-06-11"
