evidence_kind,source_map,source_row_id,quest_id,quest_title,quest_bucket,quest_completion_status,quest_link_status,jabbithole_contract_id,contract_game_id,jabbithole_quest_id,jabbithole_quest_name,client_quest_name,contract_quality,contract_type,reward_track_type,xp,related_jabbithole_id,related_client_id,related_source_name,related_client_name,match_status,relation_match_status,tier,cost,amount,choice_idx,is_casque,enabled,first_seen_in,last_seen_in,evidence_status,evidence_sources,manual_validation,completion_status,blocker_summary
contract_creature,contract_creature_map.csv,345,9914,Fragmentation,generic_table_driven,not_retail_complete,current_quest,,,2910,Fragmentation,Fragmentation,,,,,26168,63770,Dreadsiege Miser,Dreadsiege Miser,unique_name,matched,,,,,,true,,7,mapped_only_contract_creature_pending_bridge_review_spawn_client_smoke,Tools/DataMapping/output/contract_creature_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Source/NexusForever.Game/Quest/ContractManager.cs;Source/NexusForever.Game/Quest/QuestObjective.cs;Source/NexusForever.Game/AssetManager.cs;Source/NexusForever.Game.Tests/Quest/QuestTests.cs,pending,not_retail_complete,"Contract creature evidence feeds the table-backed contract objective path; reviewed bridges have generic target-group/objective-credit test coverage, while mapped-only bridges still need review. Retail-complete proof still needs spawn availability, placement/tap behavior, and client contract smoke."
contract_creature,contract_creature_map.csv,346,9914,Fragmentation,generic_table_driven,not_retail_complete,current_quest,,,2910,Fragmentation,Fragmentation,,,,,26220,55002,Dreadsiege Striker,Dreadsiege Striker,ambiguous_name,matched,,,,,,true,,7,datamapping_contract_creature_ambiguous_pending_review,Tools/DataMapping/output/contract_creature_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Source/NexusForever.Game/Quest/ContractManager.cs;Source/NexusForever.Game/Quest/QuestObjective.cs;Source/NexusForever.Game/AssetManager.cs;Source/NexusForever.Game.Tests/Quest/QuestTests.cs,pending,not_retail_complete,"Contract creature evidence feeds the table-backed contract objective path; reviewed bridges have generic target-group/objective-credit test coverage, while mapped-only bridges still need review. Retail-complete proof still needs spawn availability, placement/tap behavior, and client contract smoke."
contract_creature,contract_creature_map.csv,347,9914,Fragmentation,generic_table_driven,not_retail_complete,current_quest,,,2910,Fragmentation,Fragmentation,,,,,26319,54865,Corrupted Skulker,Corrupted Skulker,unique_name,matched,,,,,,true,,7,mapped_only_contract_creature_pending_bridge_review_spawn_client_smoke,Tools/DataMapping/output/contract_creature_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Source/NexusForever.Game/Quest/ContractManager.cs;Source/NexusForever.Game/Quest/QuestObjective.cs;Source/NexusForever.Game/AssetManager.cs;Source/NexusForever.Game.Tests/Quest/QuestTests.cs,pending,not_retail_complete,"Contract creature evidence feeds the table-backed contract objective path; reviewed bridges have generic target-group/objective-credit test coverage, while mapped-only bridges still need review. Retail-complete proof still needs spawn availability, placement/tap behavior, and client contract smoke."
contract_creature,contract_creature_map.csv,348,9914,Fragmentation,generic_table_driven,not_retail_complete,current_quest,,,2910,Fragmentation,Fragmentation,,,,,26268,55015,"Rhubikant, Architect of Sorrow","Rhubikant, Architect of Sorrow",unique_name,matched,,,,,,true,,7,mapped_only_contract_creature_pending_bridge_review_spawn_client_smoke,Tools/DataMapping/output/contract_creature_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Source/NexusForever.Game/Quest/ContractManager.cs;Source/NexusForever.Game/Quest/QuestObjective.cs;Source/NexusForever.Game/AssetManager.cs;Source/NexusForever.Game.Tests/Quest/QuestTests.cs,pending,not_retail_complete,"Contract creature evidence feeds the table-backed contract objective path; reviewed bridges have generic target-group/objective-credit test coverage, while mapped-only bridges still need review. Retail-complete proof still needs spawn availability, placement/tap behavior, and client contract smoke."
contract_creature,contract_creature_map.csv,349,9914,Fragmentation,generic_table_driven,not_retail_complete,current_quest,,,2910,Fragmentation,Fragmentation,,,,,26251,55016,"Keg'Nazzo, Conductor of Vice","Keg'Nazzo, Conductor of Vice",unique_name,matched,,,,,,true,,7,mapped_only_contract_creature_pending_bridge_review_spawn_client_smoke,Tools/DataMapping/output/contract_creature_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Source/NexusForever.Game/Quest/ContractManager.cs;Source/NexusForever.Game/Quest/QuestObjective.cs;Source/NexusForever.Game/AssetManager.cs;Source/NexusForever.Game.Tests/Quest/QuestTests.cs,pending,not_retail_complete,"Contract creature evidence feeds the table-backed contract objective path; reviewed bridges have generic target-group/objective-credit test coverage, while mapped-only bridges still need review. Retail-complete proof still needs spawn availability, placement/tap behavior, and client contract smoke."
contract_creature,contract_creature_map.csv,350,9914,Fragmentation,generic_table_driven,not_retail_complete,current_quest,,,2910,Fragmentation,Fragmentation,,,,,26256,63771,Dreadsiege Agent,Dreadsiege Agent,unique_name,matched,,,,,,true,,7,mapped_only_contract_creature_pending_bridge_review_spawn_client_smoke,Tools/DataMapping/output/contract_creature_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Source/NexusForever.Game/Quest/ContractManager.cs;Source/NexusForever.Game/Quest/QuestObjective.cs;Source/NexusForever.Game/AssetManager.cs;Source/NexusForever.Game.Tests/Quest/QuestTests.cs,pending,not_retail_complete,"Contract creature evidence feeds the table-backed contract objective path; reviewed bridges have generic target-group/objective-credit test coverage, while mapped-only bridges still need review. Retail-complete proof still needs spawn availability, placement/tap behavior, and client contract smoke."
contract_creature,contract_creature_map.csv,351,9914,Fragmentation,generic_table_driven,not_retail_complete,current_quest,,,2910,Fragmentation,Fragmentation,,,,,26379,54866,Corrupted Gnasher,Corrupted Gnasher,unique_name,matched,,,,,,true,,7,mapped_only_contract_creature_pending_bridge_review_spawn_client_smoke,Tools/DataMapping/output/contract_creature_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Source/NexusForever.Game/Quest/ContractManager.cs;Source/NexusForever.Game/Quest/QuestObjective.cs;Source/NexusForever.Game/AssetManager.cs;Source/NexusForever.Game.Tests/Quest/QuestTests.cs,pending,not_retail_complete,"Contract creature evidence feeds the table-backed contract objective path; reviewed bridges have generic target-group/objective-credit test coverage, while mapped-only bridges still need review. Retail-complete proof still needs spawn availability, placement/tap behavior, and client contract smoke."
contract_creature,contract_creature_map.csv,352,9914,Fragmentation,generic_table_driven,not_retail_complete,current_quest,,,2910,Fragmentation,Fragmentation,,,,,26199,55017,"Barborech'ya, Machinist of Deceit","Barborech'ya, Machinist of Deceit",unique_name,matched,,,,,,true,,7,mapped_only_contract_creature_pending_bridge_review_spawn_client_smoke,Tools/DataMapping/output/contract_creature_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Source/NexusForever.Game/Quest/ContractManager.cs;Source/NexusForever.Game/Quest/QuestObjective.cs;Source/NexusForever.Game/AssetManager.cs;Source/NexusForever.Game.Tests/Quest/QuestTests.cs,pending,not_retail_complete,"Contract creature evidence feeds the table-backed contract objective path; reviewed bridges have generic target-group/objective-credit test coverage, while mapped-only bridges still need review. Retail-complete proof still needs spawn availability, placement/tap behavior, and client contract smoke."
contract_creature,contract_creature_map.csv,353,9914,Fragmentation,generic_table_driven,not_retail_complete,current_quest,,,2910,Fragmentation,Fragmentation,,,,,26201,55000,Dreadsiege Oozer,Dreadsiege Oozer,unique_name,matched,,,,,,true,,7,mapped_only_contract_creature_pending_bridge_review_spawn_client_smoke,Tools/DataMapping/output/contract_creature_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Source/NexusForever.Game/Quest/ContractManager.cs;Source/NexusForever.Game/Quest/QuestObjective.cs;Source/NexusForever.Game/AssetManager.cs;Source/NexusForever.Game.Tests/Quest/QuestTests.cs,pending,not_retail_complete,"Contract creature evidence feeds the table-backed contract objective path; reviewed bridges have generic target-group/objective-credit test coverage, while mapped-only bridges still need review. Retail-complete proof still needs spawn availability, placement/tap behavior, and client contract smoke."
contract_creature,contract_creature_map.csv,354,9914,Fragmentation,generic_table_driven,not_retail_complete,current_quest,,,2910,Fragmentation,Fragmentation,,,,,26158,55010,Dreadsiege Oppressor,Dreadsiege Oppressor,unique_name,matched,,,,,,true,,7,mapped_only_contract_creature_pending_bridge_review_spawn_client_smoke,Tools/DataMapping/output/contract_creature_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Source/NexusForever.Game/Quest/ContractManager.cs;Source/NexusForever.Game/Quest/QuestObjective.cs;Source/NexusForever.Game/AssetManager.cs;Source/NexusForever.Game.Tests/Quest/QuestTests.cs,pending,not_retail_complete,"Contract creature evidence feeds the table-backed contract objective path; reviewed bridges have generic target-group/objective-credit test coverage, while mapped-only bridges still need review. Retail-complete proof still needs spawn availability, placement/tap behavior, and client contract smoke."
contract_creature,contract_creature_map.csv,355,9914,Fragmentation,generic_table_driven,not_retail_complete,current_quest,,,2910,Fragmentation,Fragmentation,,,,,26205,55018,"Skurmoglione, Surveyor of Agony","Skurmoglione, Surveyor of Agony",unique_name,matched,,,,,,true,,7,mapped_only_contract_creature_pending_bridge_review_spawn_client_smoke,Tools/DataMapping/output/contract_creature_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Source/NexusForever.Game/Quest/ContractManager.cs;Source/NexusForever.Game/Quest/QuestObjective.cs;Source/NexusForever.Game/AssetManager.cs;Source/NexusForever.Game.Tests/Quest/QuestTests.cs,pending,not_retail_complete,"Contract creature evidence feeds the table-backed contract objective path; reviewed bridges have generic target-group/objective-credit test coverage, while mapped-only bridges still need review. Retail-complete proof still needs spawn availability, placement/tap behavior, and client contract smoke."
contract_creature,contract_creature_map.csv,356,9914,Fragmentation,generic_table_driven,not_retail_complete,current_quest,,,2910,Fragmentation,Fragmentation,,,,,26514,54867,Corrupted Gnawer,Corrupted Gnawer,unique_name,matched,,,,,,true,,7,mapped_only_contract_creature_pending_bridge_review_spawn_client_smoke,Tools/DataMapping/output/contract_creature_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Source/NexusForever.Game/Quest/ContractManager.cs;Source/NexusForever.Game/Quest/QuestObjective.cs;Source/NexusForever.Game/AssetManager.cs;Source/NexusForever.Game.Tests/Quest/QuestTests.cs,pending,not_retail_complete,"Contract creature evidence feeds the table-backed contract objective path; reviewed bridges have generic target-group/objective-credit test coverage, while mapped-only bridges still need review. Retail-complete proof still needs spawn availability, placement/tap behavior, and client contract smoke."
contract_creature,contract_creature_map.csv,357,9914,Fragmentation,generic_table_driven,not_retail_complete,current_quest,,,2910,Fragmentation,Fragmentation,,,,,26517,54863,Corrupted Creeper,Corrupted Creeper,unique_name,matched,,,,,,true,,7,mapped_only_contract_creature_pending_bridge_review_spawn_client_smoke,Tools/DataMapping/output/contract_creature_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Source/NexusForever.Game/Quest/ContractManager.cs;Source/NexusForever.Game/Quest/QuestObjective.cs;Source/NexusForever.Game/AssetManager.cs;Source/NexusForever.Game.Tests/Quest/QuestTests.cs,pending,not_retail_complete,"Contract creature evidence feeds the table-backed contract objective path; reviewed bridges have generic target-group/objective-credit test coverage, while mapped-only bridges still need review. Retail-complete proof still needs spawn availability, placement/tap behavior, and client contract smoke."
contract_creature,contract_creature_map.csv,371,9914,Fragmentation,generic_table_driven,not_retail_complete,current_quest,,,2910,Fragmentation,Fragmentation,,,,,26273,63481,Dreadsiege Gnawbelly,Dreadsiege Gnawbelly,unique_name,matched,,,,,,true,,7,mapped_only_contract_creature_pending_bridge_review_spawn_client_smoke,Tools/DataMapping/output/contract_creature_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Source/NexusForever.Game/Quest/ContractManager.cs;Source/NexusForever.Game/Quest/QuestObjective.cs;Source/NexusForever.Game/AssetManager.cs;Source/NexusForever.Game.Tests/Quest/QuestTests.cs,pending,not_retail_complete,"Contract creature evidence feeds the table-backed contract objective path; reviewed bridges have generic target-group/objective-credit test coverage, while mapped-only bridges still need review. Retail-complete proof still needs spawn availability, placement/tap behavior, and client contract smoke."
contract_creature,contract_creature_map.csv,372,9914,Fragmentation,generic_table_driven,not_retail_complete,current_quest,,,2910,Fragmentation,Fragmentation,,,,,26198,63781,Dreadsiege Bomber,Dreadsiege Bomber,unique_name,matched,,,,,,true,,7,mapped_only_contract_creature_pending_bridge_review_spawn_client_smoke,Tools/DataMapping/output/contract_creature_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Source/NexusForever.Game/Quest/ContractManager.cs;Source/NexusForever.Game/Quest/QuestObjective.cs;Source/NexusForever.Game/AssetManager.cs;Source/NexusForever.Game.Tests/Quest/QuestTests.cs,pending,not_retail_complete,"Contract creature evidence feeds the table-backed contract objective path; reviewed bridges have generic target-group/objective-credit test coverage, while mapped-only bridges still need review. Retail-complete proof still needs spawn availability, placement/tap behavior, and client contract smoke."
