content_type,world_id,instance_name,dependency_type,dependency_id,entity_id,creature_id,entity_type,area_id,event_id,phase,script_name,stat,value,x,y,z,rx,ry,rz,display_info,outfit_info,faction1,faction2,quest_checklist_idx,active_prop_id,world_socket_id,mode,reconciliation_field,reconciliation_value,related_events,related_scripts,related_stats,source_comment,evidence_status,evidence_sources,manual_validation,completion_status,blocker_summary
dungeon,3173,Protogames Academy,entity_event,1100300030:event:667:16,1100300030,62475,20,4507,667,16,,,,-19804.34,-945.5437,-29483.94,0,0,0,35019,0,219,219,0,1,0,0,,,,,,"Protogames Academy portal B; source creature 62475; event 667 phase 16; Branch SQL supplies event 667 phase 16, but the source notes the portal may belong only to Ultimate Protogames; current C# uses a dynamic WIP teleporter trigger, so this static portal remains WIP/GUESSED.",reviewed_laughingws_entity_event_pending_phase_smoke,Tools/DataMapping/sql/laughingws_instance_entity_wip_seed.sql;Tools/DataMapping/extract_laughingws_instance_entities.py;Source/NexusForever.Script.Instance;Decomp/Analysis/LAUGHINGWS_INSTANCES_AND_MORE_AUDIT.md,pending,not_retail_complete,"Reviewed entity_event phase binding is tracked, but retail completion needs phase activation, visibility, cleanup timing, and manual instance smoke."
dungeon,3173,Protogames Academy,entity_event,1100300031:event:667:3,1100300031,67475,0,4651,667,3,,,,-24330.6,-974.0855,-28917.8,0,0,0,24783,0,1322,1322,0,0,0,0,,,,,,"Protogames Academy Invulnotron; source creature 67475; event 667 phase 3; Branch SQL supplies event 667 phase 3 and InvulnotronEntityScript; current C# has a WIP objective-credit script, while combat behavior and spawn timing remain blocked.",reviewed_laughingws_entity_event_pending_phase_smoke,Tools/DataMapping/sql/laughingws_instance_entity_wip_seed.sql;Tools/DataMapping/extract_laughingws_instance_entities.py;Source/NexusForever.Script.Instance;Decomp/Analysis/LAUGHINGWS_INSTANCES_AND_MORE_AUDIT.md,pending,not_retail_complete,"Reviewed entity_event phase binding is tracked, but retail completion needs phase activation, visibility, cleanup timing, and manual instance smoke."
dungeon,3173,Protogames Academy,entity_event,1100300032:event:667:4,1100300032,67539,0,4651,667,4,,,,-24330.6,-974.0855,-28950.8,0,0,0,23539,0,219,219,0,0,0,0,,,,,,"Protogames Academy Room 1 Launcher; source creature 67539; event 667 phase 4; Branch SQL supplies event 667 phase 4 and notes the faction is uncertain; current C# uses WIP gather/teleporter triggers, so launcher interaction/choreography remains blocked.",reviewed_laughingws_entity_event_pending_phase_smoke,Tools/DataMapping/sql/laughingws_instance_entity_wip_seed.sql;Tools/DataMapping/extract_laughingws_instance_entities.py;Source/NexusForever.Script.Instance;Decomp/Analysis/LAUGHINGWS_INSTANCES_AND_MORE_AUDIT.md,pending,not_retail_complete,"Reviewed entity_event phase binding is tracked, but retail completion needs phase activation, visibility, cleanup timing, and manual instance smoke."
dungeon,3173,Protogames Academy,entity_event,1100300033:event:667:5,1100300033,67594,0,4507,667,5,,,,-24424.6,-974.0912,-28788.1,0,0,0,28878,0,1322,1322,0,0,0,0,,,,,,"Protogames Academy Gromka; source creature 67594; event 667 phase 5; Branch SQL supplies event 667 phase 5 and GromkaEntityScript; current C# has a WIP objective-credit script, while combat behavior and spawn timing remain blocked.",reviewed_laughingws_entity_event_pending_phase_smoke,Tools/DataMapping/sql/laughingws_instance_entity_wip_seed.sql;Tools/DataMapping/extract_laughingws_instance_entities.py;Source/NexusForever.Script.Instance;Decomp/Analysis/LAUGHINGWS_INSTANCES_AND_MORE_AUDIT.md,pending,not_retail_complete,"Reviewed entity_event phase binding is tracked, but retail completion needs phase activation, visibility, cleanup timing, and manual instance smoke."
dungeon,3173,Protogames Academy,entity_event,1100300034:event:667:7,1100300034,67663,0,4507,667,7,,,,-24360.97,-972.6974,-28943.9,0,0,0,32741,0,1322,1322,0,0,0,0,,,,,,"Protogames Academy Iruki Boldbeard; source creature 67663; event 667 phase 7; Branch SQL supplies event 667 phase 7 and IrukiBoldbeardEntityScript; current C# has a WIP objective-credit script, while combat behavior and spawn timing remain blocked.",reviewed_laughingws_entity_event_pending_phase_smoke,Tools/DataMapping/sql/laughingws_instance_entity_wip_seed.sql;Tools/DataMapping/extract_laughingws_instance_entities.py;Source/NexusForever.Script.Instance;Decomp/Analysis/LAUGHINGWS_INSTANCES_AND_MORE_AUDIT.md,pending,not_retail_complete,"Reviewed entity_event phase binding is tracked, but retail completion needs phase activation, visibility, cleanup timing, and manual instance smoke."
dungeon,3173,Protogames Academy,entity_event,1100300035:event:667:11,1100300035,67668,0,4507,667,11,,,,-19777.14,-946.8414,-29457.42,0,0,0,21309,0,233,233,0,0,0,0,,,,,,"Protogames Academy Seek-N-Slaughter; source creature 67668; event 667 phase 11; Branch SQL supplies event 667 phase 11 and current C# activates DefeatSeekNSlaughter; this WIP objective-credit script only grants death credit, while combat behavior remains blocked.",reviewed_laughingws_entity_event_pending_phase_smoke,Tools/DataMapping/sql/laughingws_instance_entity_wip_seed.sql;Tools/DataMapping/extract_laughingws_instance_entities.py;Source/NexusForever.Script.Instance;Decomp/Analysis/LAUGHINGWS_INSTANCES_AND_MORE_AUDIT.md,pending,not_retail_complete,"Reviewed entity_event phase binding is tracked, but retail completion needs phase activation, visibility, cleanup timing, and manual instance smoke."
dungeon,3173,Protogames Academy,entity_event,1100300036:event:667:13,1100300036,67757,0,4507,667,13,,,,-19777.14,-946.8414,-29457.42,0,0,0,21323,0,233,233,0,0,0,0,,,,,,"Protogames Academy Icebox Mk. 2; source creature 67757; event 667 phase 13; Branch SQL supplies event 667 phase 13 and current C# activates DefeatIceboxMk2; this WIP objective-credit script only grants death credit, while combat behavior remains blocked.",reviewed_laughingws_entity_event_pending_phase_smoke,Tools/DataMapping/sql/laughingws_instance_entity_wip_seed.sql;Tools/DataMapping/extract_laughingws_instance_entities.py;Source/NexusForever.Script.Instance;Decomp/Analysis/LAUGHINGWS_INSTANCES_AND_MORE_AUDIT.md,pending,not_retail_complete,"Reviewed entity_event phase binding is tracked, but retail completion needs phase activation, visibility, cleanup timing, and manual instance smoke."
dungeon,3173,Protogames Academy,entity_event,1100300038:event:667:1,1100300038,70003,10,4651,667,1,,,,-24400.12,-974.6682,-28977.07,0,0,0,30327,0,219,219,0,0,0,0,,,,,,"Protogames Academy gather marker Invulnotron; source creature 70003; event 667 phase 1; Branch SQL supplies the first event 667 gather marker; current C# creates WIP gather triggers dynamically, so the static placement remains WIP/GUESSED pending trigger cleanup proof.",reviewed_laughingws_entity_event_pending_phase_smoke,Tools/DataMapping/sql/laughingws_instance_entity_wip_seed.sql;Tools/DataMapping/extract_laughingws_instance_entities.py;Source/NexusForever.Script.Instance;Decomp/Analysis/LAUGHINGWS_INSTANCES_AND_MORE_AUDIT.md,pending,not_retail_complete,"Reviewed entity_event phase binding is tracked, but retail completion needs phase activation, visibility, cleanup timing, and manual instance smoke."
dungeon,3173,Protogames Academy,entity_event,1100300039:event:667:4,1100300039,70003,10,4507,667,4,,,,-24504.89,-974.7488,-28857.48,0,0,0,30327,0,219,219,0,0,0,0,,,,,,"Protogames Academy gather marker Gromka; source creature 70003; event 667 phase 4; Branch SQL supplies the second event 667 gather marker; current C# creates WIP gather triggers dynamically, so the static placement remains WIP/GUESSED pending trigger cleanup proof.",reviewed_laughingws_entity_event_pending_phase_smoke,Tools/DataMapping/sql/laughingws_instance_entity_wip_seed.sql;Tools/DataMapping/extract_laughingws_instance_entities.py;Source/NexusForever.Script.Instance;Decomp/Analysis/LAUGHINGWS_INSTANCES_AND_MORE_AUDIT.md,pending,not_retail_complete,"Reviewed entity_event phase binding is tracked, but retail completion needs phase activation, visibility, cleanup timing, and manual instance smoke."
dungeon,3173,Protogames Academy,entity_event,1100300041:event:667:9,1100300041,70003,10,4507,667,9,,,,-19804.34,-945.5437,-29483.94,0,0,0,30327,0,219,219,0,0,0,0,,,,,,"Protogames Academy gather marker arena A; source creature 70003; event 667 phase 9; Branch SQL supplies the fourth event 667 gather marker; current C# creates WIP gather triggers dynamically, so the static placement remains WIP/GUESSED pending trigger cleanup proof.",reviewed_laughingws_entity_event_pending_phase_smoke,Tools/DataMapping/sql/laughingws_instance_entity_wip_seed.sql;Tools/DataMapping/extract_laughingws_instance_entities.py;Source/NexusForever.Script.Instance;Decomp/Analysis/LAUGHINGWS_INSTANCES_AND_MORE_AUDIT.md,pending,not_retail_complete,"Reviewed entity_event phase binding is tracked, but retail completion needs phase activation, visibility, cleanup timing, and manual instance smoke."
dungeon,1336,Ruins of Kel Voreth,entity_event,1100300044:event:161:3,1100300044,32531,0,0,161,3,,,,-24.77,-737.08,990.32,0,0,0,29203,0,691,691,0,0,0,0,,,,,,"Ruins of Kel Voreth Forgemaster Trogun; source creature 32531; event 161 phase 3; Branch SQL supplies event 161 phase 3 and ForgemasterTrogunEntityScript; current C# has a WIP objective-credit script, while exact boss combat and door choreography remain blocked.",reviewed_laughingws_entity_event_pending_phase_smoke,Tools/DataMapping/sql/laughingws_instance_entity_wip_seed.sql;Tools/DataMapping/extract_laughingws_instance_entities.py;Source/NexusForever.Script.Instance;Decomp/Analysis/LAUGHINGWS_INSTANCES_AND_MORE_AUDIT.md,pending,not_retail_complete,"Reviewed entity_event phase binding is tracked, but retail completion needs phase activation, visibility, cleanup timing, and manual instance smoke."
dungeon,1336,Ruins of Kel Voreth,entity_event,1100300045:event:161:1,1100300045,32534,0,0,161,1,,,,195.41,-899.36,225.65,0,0,0,27715,0,691,691,0,0,0,0,,,,,,"Ruins of Kel Voreth Grond the Corpsemaker; source creature 32534; event 161 phase 1; Branch SQL supplies event 161 phase 1 and GrondTheCorpsemakerEntityScript; current C# has a WIP objective-credit script, while exact boss combat and encounter choreography remain blocked.",reviewed_laughingws_entity_event_pending_phase_smoke,Tools/DataMapping/sql/laughingws_instance_entity_wip_seed.sql;Tools/DataMapping/extract_laughingws_instance_entities.py;Source/NexusForever.Script.Instance;Decomp/Analysis/LAUGHINGWS_INSTANCES_AND_MORE_AUDIT.md,pending,not_retail_complete,"Reviewed entity_event phase binding is tracked, but retail completion needs phase activation, visibility, cleanup timing, and manual instance smoke."
dungeon,1336,Ruins of Kel Voreth,entity_event,1100300046:event:161:2,1100300046,32536,0,0,161,2,,,,596.36,-882.84,976.53,0,0,0,27104,0,691,691,0,0,0,0,,,,,,"Ruins of Kel Voreth Slavemaster Drokk; source creature 32536; event 161 phase 2; Branch SQL supplies event 161 phase 2 and SlavemasterDrokkEntityScript; current C# has a WIP objective-credit script, while exact boss combat and faction-specific messaging remain blocked.",reviewed_laughingws_entity_event_pending_phase_smoke,Tools/DataMapping/sql/laughingws_instance_entity_wip_seed.sql;Tools/DataMapping/extract_laughingws_instance_entities.py;Source/NexusForever.Script.Instance;Decomp/Analysis/LAUGHINGWS_INSTANCES_AND_MORE_AUDIT.md,pending,not_retail_complete,"Reviewed entity_event phase binding is tracked, but retail completion needs phase activation, visibility, cleanup timing, and manual instance smoke."
dungeon,382,Stormtalon's Lair,entity_event,1100300047:event:145:2,1100300047,32703,0,271,145,2,,,,-52.71065,-48.68514,220.7862,0,0,0,27874,0,586,586,0,0,0,0,,,,,,"Stormtalon's Lair Aethros; source creature 32703; event 145 phase 2; Branch SQL supplies event 145 phase 2 and AethrosVeteranEntityScript; current C# has a WIP objective-credit script, while exact boss combat and Stormtalon choreography remain blocked.",reviewed_laughingws_entity_event_pending_phase_smoke,Tools/DataMapping/sql/laughingws_instance_entity_wip_seed.sql;Tools/DataMapping/extract_laughingws_instance_entities.py;Source/NexusForever.Script.Instance;Decomp/Analysis/LAUGHINGWS_INSTANCES_AND_MORE_AUDIT.md,pending,not_retail_complete,"Reviewed entity_event phase binding is tracked, but retail completion needs phase activation, visibility, cleanup timing, and manual instance smoke."
dungeon,382,Stormtalon's Lair,entity_event,1100300048:event:145:1,1100300048,33405,0,271,145,1,,,,-88.49673,-11.51191,123.5562,0,0,0,23629,0,586,586,0,0,0,0,,,,,,"Stormtalon's Lair Blade-Wind the Invoker; source creature 33405; event 145 phase 1; Branch SQL supplies event 145 phase 1 and BladeWindTheInvokerVeteranEntityScript; current C# has a WIP objective-credit script, while exact boss combat and optional route availability remain blocked.",reviewed_laughingws_entity_event_pending_phase_smoke,Tools/DataMapping/sql/laughingws_instance_entity_wip_seed.sql;Tools/DataMapping/extract_laughingws_instance_entities.py;Source/NexusForever.Script.Instance;Decomp/Analysis/LAUGHINGWS_INSTANCES_AND_MORE_AUDIT.md,pending,not_retail_complete,"Reviewed entity_event phase binding is tracked, but retail completion needs phase activation, visibility, cleanup timing, and manual instance smoke."
dungeon,1263,Skullcano,entity_event,1100300049:event:148:0,1100300049,24475,0,4793,148,0,,,,115.26,-923.71,-491.56,0,0,0,21318,0,242,242,0,0,0,0,,,,,,"Skullcano Thunderfoot; source creature 24475; event 148 phase 0; Branch SQL supplies event 148 phase 0 and ThunderfootNormalEntityScript; current C# has a WIP objective-credit script, while exact boss combat and route choreography remain blocked.",reviewed_laughingws_entity_event_pending_phase_smoke,Tools/DataMapping/sql/laughingws_instance_entity_wip_seed.sql;Tools/DataMapping/extract_laughingws_instance_entities.py;Source/NexusForever.Script.Instance;Decomp/Analysis/LAUGHINGWS_INSTANCES_AND_MORE_AUDIT.md,pending,not_retail_complete,"Reviewed entity_event phase binding is tracked, but retail completion needs phase activation, visibility, cleanup timing, and manual instance smoke."
dungeon,1263,Skullcano,entity_event,1100300050:event:148:0,1100300050,24493,0,1220,148,0,,,,508.5147,-978.8553,-367.8973,0,0,0,27916,0,868,868,0,0,0,0,,,,,,"Skullcano Stew-Shaman Tugga; source creature 24493; event 148 phase 0; Branch SQL supplies event 148 phase 0 and StewShamanTuggaNormalEntityScript; current C# has a WIP objective-credit script, while exact boss combat and cave/chasm route selection remain blocked.",reviewed_laughingws_entity_event_pending_phase_smoke,Tools/DataMapping/sql/laughingws_instance_entity_wip_seed.sql;Tools/DataMapping/extract_laughingws_instance_entities.py;Source/NexusForever.Script.Instance;Decomp/Analysis/LAUGHINGWS_INSTANCES_AND_MORE_AUDIT.md,pending,not_retail_complete,"Reviewed entity_event phase binding is tracked, but retail completion needs phase activation, visibility, cleanup timing, and manual instance smoke."
dungeon,1271,Sanctuary of the Swordmaiden,entity_event,1100300051:event:166:4,1100300051,29254,0,1556,166,4,,,,4877.322,-797.6906,-3318.368,0,0,0,24811,0,978,978,0,0,0,0,,,,,,"Sanctuary of the Swordmaiden Flame-Crazed Demon; source creature 29254; event 166 phase 4; Branch SQL supplies event 166 phase 4 and FlameCrazedDemonEntityScript; current C# has a WIP objective-credit script, while exact miniboss combat and path selection remain blocked.",reviewed_laughingws_entity_event_pending_phase_smoke,Tools/DataMapping/sql/laughingws_instance_entity_wip_seed.sql;Tools/DataMapping/extract_laughingws_instance_entities.py;Source/NexusForever.Script.Instance;Decomp/Analysis/LAUGHINGWS_INSTANCES_AND_MORE_AUDIT.md,pending,not_retail_complete,"Reviewed entity_event phase binding is tracked, but retail completion needs phase activation, visibility, cleanup timing, and manual instance smoke."
dungeon,2980,Ultimate Protogames,entity_event,1100300055:event:594:5,1100300055,61463,0,0,594,5,,,,-12737.13,-797.0872,1326.347,0,0,0,36682,0,219,219,0,0,0,0,,,,,,"Ultimate Protogames Bev-O-Rage; source creature 61463; event 594 phase 5; Branch SQL supplies event 594 phase 5 and level stat 50; current runtime only has the map binding, so event routing, objective credit, combat behavior, and manual dungeon smoke remain blocked.",reviewed_laughingws_entity_event_pending_phase_smoke,Tools/DataMapping/sql/laughingws_instance_entity_wip_seed.sql;Tools/DataMapping/extract_laughingws_instance_entities.py;Source/NexusForever.Script.Instance;Decomp/Analysis/LAUGHINGWS_INSTANCES_AND_MORE_AUDIT.md,pending,not_retail_complete,"Reviewed entity_event phase binding is tracked, but retail completion needs phase activation, visibility, cleanup timing, and manual instance smoke."
