quest_id,name,bucket,evidence_status,completion_status,world_zone_id,quest_category_id,quest_group_id,quest_type,quest_subtype_id,content_finder_type,faction_enum,con_level,prereq_level,prereq_flags,prereq_quest_ids,quest_exclusion_ids,prerequisite_id,objective_ids,objective_types,objective_data_type_data_count,quest2_reward_ids,quest2_reward_types,pushed_items,virtual_pushed_items,quest_virtual_loot_groups,related_achievement_ids,script_paths,evidence_sources,manual_validation,blocker_summary
5586,Deep Sea Diving,generic_table_driven,mapped_table_driven_pending_world_spawns_loot_smoke,not_retail_complete,143,40,0,11,12,0,2,25,22,0,,,0,8237,32,8237:32:295:20,6372,2,,,2,3907;3908,,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/Achievement*.tbl.sql;Source/NexusForever.Script.Main;Tools/DataMapping/sql/laughingws_quest_loot_seed.sql;Decomp/Analysis/QUEST_IMPLEMENTATION_STATUS.md,pending_or_not_applicable,"Quest2 5586 (Deep Sea Diving) with WorldZone 143, category 40, type 11, subtype 12, faction 2, conLevel 25, preqLevel 22, objectives 8237, objective types 32, objective data/type/count 8237:32:295:20, Quest2Reward rows 6372, reward types 2, quest virtual loot groups 2, achievement hooks 3907;3908 is mapped through generic table coverage, but this is not a retail-complete gameplay claim; world placements, objective triggers, loot cadence, rewards, achievements, and client smoke remain row-specific validation work."
5587,Blood Moonshine,generic_table_driven,mapped_table_driven_pending_world_spawns_loot_smoke,not_retail_complete,137,40,0,11,74,0,2,25,22,0,,,0,8236;8356,8;32,8236:8:10286:16;8356:32:286:20,2829;2830;6371;7932,1;2,,,2,3907;3908,,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/Achievement*.tbl.sql;Source/NexusForever.Script.Main;Tools/DataMapping/sql/laughingws_quest_loot_seed.sql;Decomp/Analysis/QUEST_IMPLEMENTATION_STATUS.md,pending_or_not_applicable,"Quest2 5587 (Blood Moonshine) with WorldZone 137, category 40, type 11, subtype 74, faction 2, conLevel 25, preqLevel 22, objectives 8236;8356, objective types 8;32, objective data/type/count 8236:8:10286:16;8356:32:286:20, Quest2Reward rows 2829;2830;6371;7932, reward types 1;2, quest virtual loot groups 2, achievement hooks 3907;3908 is mapped through generic table coverage, but this is not a retail-complete gameplay claim; world placements, objective triggers, loot cadence, rewards, achievements, and client smoke remain row-specific validation work."
5588,A Frosty Request,generic_table_driven,mapped_table_driven_pending_world_spawns_loot_smoke,not_retail_complete,143,40,0,11,0,0,2,25,22,0,5578,,0,8392;8393,32;11,8392:32:294:8;8393:11:30858:3,6370,2,,,2,3907;3908,,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/Achievement*.tbl.sql;Source/NexusForever.Script.Main;Tools/DataMapping/sql/laughingws_quest_loot_seed.sql;Decomp/Analysis/QUEST_IMPLEMENTATION_STATUS.md,pending_or_not_applicable,"Quest2 5588 (A Frosty Request) with WorldZone 143, category 40, type 11, faction 2, conLevel 25, preqLevel 22, required quests 5578, objectives 8392;8393, objective types 32;11, objective data/type/count 8392:32:294:8;8393:11:30858:3, Quest2Reward rows 6370, reward types 2, quest virtual loot groups 2, achievement hooks 3907;3908 is mapped through generic table coverage, but this is not a retail-complete gameplay claim; world placements, objective triggers, loot cadence, rewards, achievements, and client smoke remain row-specific validation work."
5593,"Mind the Mines, Scrap the Scrab",curated_full,implemented_with_focused_tests_pending_manual_smoke,not_retail_complete,622,32,0,0,0,0,1,3,1,0,,5595,0,8247;8248,5;2,8247:5:24251:3;8248:2:24054:4,3888;3889;3890,1,,,0,4132,Source\NexusForever.Script.Main\Quests\CrimsonIsle\Q5593.cs,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/Achievement*.tbl.sql;Source/NexusForever.Script.Main;Tools/DataMapping/sql/laughingws_quest_loot_seed.sql;Decomp/Analysis/QUEST_IMPLEMENTATION_STATUS.md,pending_or_not_applicable,"Quest2 5593 (Mind the Mines, Scrap the Scrab) with WorldZone 622, category 32, faction 1, conLevel 3, preqLevel 1, excluded quests 5595, objectives 8247;8248, objective types 5;2, objective data/type/count 8247:5:24251:3;8248:2:24054:4, Quest2Reward rows 3888;3889;3890, reward types 1, achievement hooks 4132, script owners Source\NexusForever.Script.Main\Quests\CrimsonIsle\Q5593.cs has focused runtime coverage, but the row is not retail-complete until the exact client dialog/receiver flow, objective triggers, reward and achievement side effects, negative cases, and manual smoke are verified."
5594,Last Resistance,curated_full,implemented_with_focused_tests_pending_manual_smoke,not_retail_complete,622,32,0,0,0,0,1,5,2,0,5583;5580,,0,8249;8365;8366,5;12;5,8249:5:24219:1;8365:12:24482:1;8366:5:2810:1,3704;3705;4817,1,,,0,4135,Source\NexusForever.Script.Main\Quests\CrimsonIsle\Q5594QuestScript.cs,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/Achievement*.tbl.sql;Source/NexusForever.Script.Main;Tools/DataMapping/sql/laughingws_quest_loot_seed.sql;Decomp/Analysis/QUEST_IMPLEMENTATION_STATUS.md,pending_or_not_applicable,"Quest2 5594 (Last Resistance) with WorldZone 622, category 32, faction 1, conLevel 5, preqLevel 2, required quests 5583;5580, objectives 8249;8365;8366, objective types 5;12;5, objective data/type/count 8249:5:24219:1;8365:12:24482:1;8366:5:2810:1, Quest2Reward rows 3704;3705;4817, reward types 1, achievement hooks 4135, script owners Source\NexusForever.Script.Main\Quests\CrimsonIsle\Q5594QuestScript.cs has focused runtime coverage, but the row is not retail-complete until the exact client dialog/receiver flow, objective triggers, reward and achievement side effects, negative cases, and manual smoke are verified."
5595,Blood in the Sand,curated_full,implemented_with_focused_tests_pending_manual_smoke,not_retail_complete,622,32,0,0,0,0,1,3,1,0,,5593,15,8250;8251,5;2,8250:5:24251:3;8251:2:24054:4,2984;3892;3893,1,,,0,4133,Source\NexusForever.Script.Main\Quests\CrimsonIsle\Q5595.cs,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/Achievement*.tbl.sql;Source/NexusForever.Script.Main;Tools/DataMapping/sql/laughingws_quest_loot_seed.sql;Decomp/Analysis/QUEST_IMPLEMENTATION_STATUS.md,pending_or_not_applicable,"Quest2 5595 (Blood in the Sand) with WorldZone 622, category 32, faction 1, conLevel 3, preqLevel 1, Prerequisite 15, excluded quests 5593, objectives 8250;8251, objective types 5;2, objective data/type/count 8250:5:24251:3;8251:2:24054:4, Quest2Reward rows 2984;3892;3893, reward types 1, achievement hooks 4133, script owners Source\NexusForever.Script.Main\Quests\CrimsonIsle\Q5595.cs has focused runtime coverage, but the row is not retail-complete until the exact client dialog/receiver flow, objective triggers, reward and achievement side effects, negative cases, and manual smoke are verified."
5596,Ordnance Recovery,curated_full,implemented_with_focused_tests_pending_manual_smoke,not_retail_complete,622,32,0,0,0,0,1,3,1,1,5573;5575,,0,8255;8468,22;14,8255:22:2788:1;8468:14:2619:3,2986;2987;4803,1,,,0,4134,Source\NexusForever.Script.Main\Quests\CrimsonIsle\Q5596.cs,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/Achievement*.tbl.sql;Source/NexusForever.Script.Main;Tools/DataMapping/sql/laughingws_quest_loot_seed.sql;Decomp/Analysis/QUEST_IMPLEMENTATION_STATUS.md,pending_or_not_applicable,"Quest2 5596 (Ordnance Recovery) with WorldZone 622, category 32, faction 1, conLevel 3, preqLevel 1, preqFlags 1, required quests 5573;5575, objectives 8255;8468, objective types 22;14, objective data/type/count 8255:22:2788:1;8468:14:2619:3, Quest2Reward rows 2986;2987;4803, reward types 1, achievement hooks 4134, script owners Source\NexusForever.Script.Main\Quests\CrimsonIsle\Q5596.cs has focused runtime coverage, but the row is not retail-complete until the exact client dialog/receiver flow, objective triggers, reward and achievement side effects, negative cases, and manual smoke are verified."
5597,Dregs and Thieves,curated_full,implemented_with_focused_tests_pending_manual_smoke,not_retail_complete,622,32,0,0,0,0,1,4,1,0,5596,,0,8256,32,8256:32:364:6,3000;5236,1,,,2,4134,Source\NexusForever.Script.Main\Quests\CrimsonIsle\Q5597.cs,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/Achievement*.tbl.sql;Source/NexusForever.Script.Main;Tools/DataMapping/sql/laughingws_quest_loot_seed.sql;Decomp/Analysis/QUEST_IMPLEMENTATION_STATUS.md,pending_or_not_applicable,"Quest2 5597 (Dregs and Thieves) with WorldZone 622, category 32, faction 1, conLevel 4, preqLevel 1, required quests 5596, objectives 8256, objective types 32, objective data/type/count 8256:32:364:6, Quest2Reward rows 3000;5236, reward types 1, quest virtual loot groups 2, achievement hooks 4134, script owners Source\NexusForever.Script.Main\Quests\CrimsonIsle\Q5597.cs has focused runtime coverage, but the row is not retail-complete until the exact client dialog/receiver flow, objective triggers, reward and achievement side effects, negative cases, and manual smoke are verified."
5600,The Watchers of Deradune,generic_table_driven,mapped_table_driven_pending_world_spawns_loot_smoke,not_retail_complete,1215,36,0,11,0,0,1,6,3,0,,,0,8304;8260,5;5,8304:5:0:1;8260:5:0:1000,2684;2685;2687,1,,,0,,,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/Achievement*.tbl.sql;Source/NexusForever.Script.Main;Tools/DataMapping/sql/laughingws_quest_loot_seed.sql;Decomp/Analysis/QUEST_IMPLEMENTATION_STATUS.md,pending_or_not_applicable,"Quest2 5600 (The Watchers of Deradune) with WorldZone 1215, category 36, type 11, faction 1, conLevel 6, preqLevel 3, objectives 8304;8260, objective types 5;5, objective data/type/count 8304:5:0:1;8260:5:0:1000, Quest2Reward rows 2684;2685;2687, reward types 1 is mapped through generic table coverage, but this is not a retail-complete gameplay claim; world placements, objective triggers, loot cadence, rewards, achievements, and client smoke remain row-specific validation work."
5601,Tracking Genetic Performance,no_objectives,mapped_only_no_objective_lifecycle_pending_row_specific_dialog_reward_achievement_smoke,not_retail_complete,1215,36,0,11,0,0,1,6,3,24,,,0,,,,,,,,0,4139,,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/Achievement*.tbl.sql;Source/NexusForever.Script.Main;Tools/DataMapping/sql/laughingws_quest_loot_seed.sql;Decomp/Analysis/QUEST_IMPLEMENTATION_STATUS.md;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game.Tests/Quest/QuestTests.cs,pending_or_not_applicable,"Quest2 5601 (Tracking Genetic Performance) with WorldZone 1215, category 36, type 11, faction 1, conLevel 6, preqLevel 3, preqFlags 24, achievement hooks 4139 is a zero-objective row. Shared QuestManager accept-to-achieved and receiver turn-in lifecycle paths have representative reward and achievement-hook tests, but retail completion still needs quest availability, row-specific receiver/dialog routing, row-specific reward and achievement side effects, and client/manual smoke."
5604,Tactical Demolitions ,curated_full,implemented_with_focused_tests_pending_manual_smoke,not_retail_complete,622,32,0,0,0,0,1,4,1,0,5597,,0,8268;15918,14;5,8268:14:2546:3;15918:5:0:1,2988;2996;4805,1,,,0,4134,Source\NexusForever.Script.Main\Quests\CrimsonIsle\Q5604TacticalDemolitions.cs,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/Achievement*.tbl.sql;Source/NexusForever.Script.Main;Tools/DataMapping/sql/laughingws_quest_loot_seed.sql;Decomp/Analysis/QUEST_IMPLEMENTATION_STATUS.md,pending_or_not_applicable,"Quest2 5604 (Tactical Demolitions ) with WorldZone 622, category 32, faction 1, conLevel 4, preqLevel 1, required quests 5597, objectives 8268;15918, objective types 14;5, objective data/type/count 8268:14:2546:3;15918:5:0:1, Quest2Reward rows 2988;2996;4805, reward types 1, achievement hooks 4134, script owners Source\NexusForever.Script.Main\Quests\CrimsonIsle\Q5604TacticalDemolitions.cs has focused runtime coverage, but the row is not retail-complete until the exact client dialog/receiver flow, objective triggers, reward and achievement side effects, negative cases, and manual smoke are verified."
5606,Soften Them Up,generic_table_driven,mapped_table_driven_pending_world_spawns_loot_smoke,not_retail_complete,1215,36,0,0,0,0,1,8,5,0,5943,,0,8292,8,8292:8:2441:7,,,,,0,3547,,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/Achievement*.tbl.sql;Source/NexusForever.Script.Main;Tools/DataMapping/sql/laughingws_quest_loot_seed.sql;Decomp/Analysis/QUEST_IMPLEMENTATION_STATUS.md,pending_or_not_applicable,"Quest2 5606 (Soften Them Up) with WorldZone 1215, category 36, faction 1, conLevel 8, preqLevel 5, required quests 5943, objectives 8292, objective types 8, objective data/type/count 8292:8:2441:7, achievement hooks 3547 is mapped through generic table coverage, but this is not a retail-complete gameplay claim; world placements, objective triggers, loot cadence, rewards, achievements, and client smoke remain row-specific validation work."
5607,Capture the Mercenary,generic_table_driven,mapped_table_driven_pending_world_spawns_loot_smoke,not_retail_complete,1215,36,0,0,0,0,1,8,5,0,5606,,0,8294;8295,5;5,8294:5:0:1;8295:5:30705:1,2844;2845;2846;2847,1,,,0,3547,,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/Achievement*.tbl.sql;Source/NexusForever.Script.Main;Tools/DataMapping/sql/laughingws_quest_loot_seed.sql;Decomp/Analysis/QUEST_IMPLEMENTATION_STATUS.md,pending_or_not_applicable,"Quest2 5607 (Capture the Mercenary) with WorldZone 1215, category 36, faction 1, conLevel 8, preqLevel 5, required quests 5606, objectives 8294;8295, objective types 5;5, objective data/type/count 8294:5:0:1;8295:5:30705:1, Quest2Reward rows 2844;2845;2846;2847, reward types 1, achievement hooks 3547 is mapped through generic table coverage, but this is not a retail-complete gameplay claim; world placements, objective triggers, loot cadence, rewards, achievements, and client smoke remain row-specific validation work."
5608,What's Mine is Mine,generic_table_driven,mapped_table_driven_pending_world_spawns_loot_smoke,not_retail_complete,1215,36,0,0,0,0,1,8,5,0,5606,,0,8293,8,8293:8:2699:6,4811;4812;4813;4814;4815;4816;7421;7422;7423;7424;7425;7426,1,,,0,3547,,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/Achievement*.tbl.sql;Source/NexusForever.Script.Main;Tools/DataMapping/sql/laughingws_quest_loot_seed.sql;Decomp/Analysis/QUEST_IMPLEMENTATION_STATUS.md,pending_or_not_applicable,"Quest2 5608 (What's Mine is Mine) with WorldZone 1215, category 36, faction 1, conLevel 8, preqLevel 5, required quests 5606, objectives 8293, objective types 8, objective data/type/count 8293:8:2699:6, Quest2Reward rows 4811;4812;4813;4814;4815;4816;7421;7422;7423;7424;7425;7426, reward types 1, achievement hooks 3547 is mapped through generic table coverage, but this is not a retail-complete gameplay claim; world placements, objective triggers, loot cadence, rewards, achievements, and client smoke remain row-specific validation work."
5609,Fire and Brimstone,generic_table_driven,mapped_table_driven_pending_world_spawns_loot_smoke,not_retail_complete,622,32,0,11,0,0,1,4,2,0,,,0,8286;8287,14;8,8286:14:2553:3;8287:8:4883:6,,,,,0,,,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/Achievement*.tbl.sql;Source/NexusForever.Script.Main;Tools/DataMapping/sql/laughingws_quest_loot_seed.sql;Decomp/Analysis/QUEST_IMPLEMENTATION_STATUS.md,pending_or_not_applicable,"Quest2 5609 (Fire and Brimstone) with WorldZone 622, category 32, type 11, faction 1, conLevel 4, preqLevel 2, objectives 8286;8287, objective types 14;8, objective data/type/count 8286:14:2553:3;8287:8:4883:6 is mapped through generic table coverage, but this is not a retail-complete gameplay claim; world placements, objective triggers, loot cadence, rewards, achievements, and client smoke remain row-specific validation work."
5610,Dreg Mutations,no_objectives,mapped_only_no_objective_lifecycle_pending_row_specific_dialog_reward_achievement_smoke,not_retail_complete,622,32,0,11,73,0,1,4,3,8,,,0,,,,,,,,0,,Source\NexusForever.Script.Main\Quests\CrimsonIsle\Q5610.cs,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;wildstar_client_mysql/Quest2Reward.tbl.sql;wildstar_client_mysql/Achievement*.tbl.sql;Source/NexusForever.Script.Main;Tools/DataMapping/sql/laughingws_quest_loot_seed.sql;Decomp/Analysis/QUEST_IMPLEMENTATION_STATUS.md;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game.Tests/Quest/QuestTests.cs,pending_or_not_applicable,"Quest2 5610 (Dreg Mutations) with WorldZone 622, category 32, type 11, subtype 73, faction 1, conLevel 4, preqLevel 3, preqFlags 8, script owners Source\NexusForever.Script.Main\Quests\CrimsonIsle\Q5610.cs is a zero-objective row. Shared QuestManager accept-to-achieved and receiver turn-in lifecycle paths have representative reward and achievement-hook tests, but retail completion still needs quest availability, row-specific receiver/dialog routing, row-specific reward and achievement side effects, and client/manual smoke."
