quest_id,quest_name,quest_bucket,quest_completion_status,reward_source,reward_slot,reward_id,reward_type,object_id,object_amount,flags,support_status,evidence_status,completion_status,evidence_sources,manual_validation,blocker_summary
6156,Decontamination Protocol: Exterminate,generic_table_driven,not_retail_complete,Quest2Reward,,3245,1,16406,1,1,mapped_runtime_reward_path_pending_row_smoke,mapped_runtime_reward_path_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2Reward.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs;Tools/WikiArchiveAudit/audit_wildstar_wiki.py,pending_or_not_applicable,"Reward row is table-backed but not retail-complete until quest completion, choice semantics, inventory/currency side effects, active rotations where applicable, and client-visible grants are verified."
6156,Decontamination Protocol: Exterminate,generic_table_driven,not_retail_complete,Quest2Reward,,8129,1,77329,1,1,mapped_runtime_reward_path_pending_row_smoke,mapped_runtime_reward_path_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2Reward.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs;Tools/WikiArchiveAudit/audit_wildstar_wiki.py,pending_or_not_applicable,"Reward row is table-backed but not retail-complete until quest completion, choice semantics, inventory/currency side effects, active rotations where applicable, and client-visible grants are verified."
6159,Showdown With Harlock,generic_table_driven,not_retail_complete,Quest2Reward,,4709,1,36359,1,1,mapped_runtime_reward_path_pending_row_smoke,mapped_runtime_reward_path_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2Reward.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs;Tools/WikiArchiveAudit/audit_wildstar_wiki.py,pending_or_not_applicable,"Reward row is table-backed but not retail-complete until quest completion, choice semantics, inventory/currency side effects, active rotations where applicable, and client-visible grants are verified."
6159,Showdown With Harlock,generic_table_driven,not_retail_complete,Quest2Reward,,4710,1,36360,1,1,mapped_runtime_reward_path_pending_row_smoke,mapped_runtime_reward_path_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2Reward.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs;Tools/WikiArchiveAudit/audit_wildstar_wiki.py,pending_or_not_applicable,"Reward row is table-backed but not retail-complete until quest completion, choice semantics, inventory/currency side effects, active rotations where applicable, and client-visible grants are verified."
6159,Showdown With Harlock,generic_table_driven,not_retail_complete,Quest2Reward,,4711,1,36361,1,1,mapped_runtime_reward_path_pending_row_smoke,mapped_runtime_reward_path_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2Reward.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs;Tools/WikiArchiveAudit/audit_wildstar_wiki.py,pending_or_not_applicable,"Reward row is table-backed but not retail-complete until quest completion, choice semantics, inventory/currency side effects, active rotations where applicable, and client-visible grants are verified."
6159,Showdown With Harlock,generic_table_driven,not_retail_complete,Quest2Reward,,4721,1,36358,1,1,mapped_runtime_reward_path_pending_row_smoke,mapped_runtime_reward_path_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2Reward.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs;Tools/WikiArchiveAudit/audit_wildstar_wiki.py,pending_or_not_applicable,"Reward row is table-backed but not retail-complete until quest completion, choice semantics, inventory/currency side effects, active rotations where applicable, and client-visible grants are verified."
6159,Showdown With Harlock,generic_table_driven,not_retail_complete,Quest2Reward,,8126,1,77326,1,1,mapped_runtime_reward_path_pending_row_smoke,mapped_runtime_reward_path_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2Reward.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs;Tools/WikiArchiveAudit/audit_wildstar_wiki.py,pending_or_not_applicable,"Reward row is table-backed but not retail-complete until quest completion, choice semantics, inventory/currency side effects, active rotations where applicable, and client-visible grants are verified."
6159,Showdown With Harlock,generic_table_driven,not_retail_complete,Quest2Reward,,8127,1,77327,1,1,mapped_runtime_reward_path_pending_row_smoke,mapped_runtime_reward_path_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2Reward.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs;Tools/WikiArchiveAudit/audit_wildstar_wiki.py,pending_or_not_applicable,"Reward row is table-backed but not retail-complete until quest completion, choice semantics, inventory/currency side effects, active rotations where applicable, and client-visible grants are verified."
6159,Showdown With Harlock,generic_table_driven,not_retail_complete,Quest2Reward,,8128,1,77328,1,1,mapped_runtime_reward_path_pending_row_smoke,mapped_runtime_reward_path_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2Reward.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs;Tools/WikiArchiveAudit/audit_wildstar_wiki.py,pending_or_not_applicable,"Reward row is table-backed but not retail-complete until quest completion, choice semantics, inventory/currency side effects, active rotations where applicable, and client-visible grants are verified."
6160,Against the Current,generic_table_driven,not_retail_complete,Quest2Reward,,4691,1,28740,1,1,mapped_runtime_reward_path_pending_row_smoke,mapped_runtime_reward_path_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2Reward.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs;Tools/WikiArchiveAudit/audit_wildstar_wiki.py,pending_or_not_applicable,"Reward row is table-backed but not retail-complete until quest completion, choice semantics, inventory/currency side effects, active rotations where applicable, and client-visible grants are verified."
6160,Against the Current,generic_table_driven,not_retail_complete,Quest2Reward,,4706,1,28743,1,1,mapped_runtime_reward_path_pending_row_smoke,mapped_runtime_reward_path_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2Reward.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs;Tools/WikiArchiveAudit/audit_wildstar_wiki.py,pending_or_not_applicable,"Reward row is table-backed but not retail-complete until quest completion, choice semantics, inventory/currency side effects, active rotations where applicable, and client-visible grants are verified."
6160,Against the Current,generic_table_driven,not_retail_complete,Quest2Reward,,4708,1,36367,1,1,mapped_runtime_reward_path_pending_row_smoke,mapped_runtime_reward_path_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2Reward.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs;Tools/WikiArchiveAudit/audit_wildstar_wiki.py,pending_or_not_applicable,"Reward row is table-backed but not retail-complete until quest completion, choice semantics, inventory/currency side effects, active rotations where applicable, and client-visible grants are verified."
6160,Against the Current,generic_table_driven,not_retail_complete,Quest2Reward,,4733,1,28742,1,1,mapped_runtime_reward_path_pending_row_smoke,mapped_runtime_reward_path_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2Reward.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs;Tools/WikiArchiveAudit/audit_wildstar_wiki.py,pending_or_not_applicable,"Reward row is table-backed but not retail-complete until quest completion, choice semantics, inventory/currency side effects, active rotations where applicable, and client-visible grants are verified."
6160,Against the Current,generic_table_driven,not_retail_complete,Quest2Reward,,8153,1,77353,1,1,mapped_runtime_reward_path_pending_row_smoke,mapped_runtime_reward_path_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2Reward.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs;Tools/WikiArchiveAudit/audit_wildstar_wiki.py,pending_or_not_applicable,"Reward row is table-backed but not retail-complete until quest completion, choice semantics, inventory/currency side effects, active rotations where applicable, and client-visible grants are verified."
6160,Against the Current,generic_table_driven,not_retail_complete,Quest2Reward,,8154,1,77354,1,1,mapped_runtime_reward_path_pending_row_smoke,mapped_runtime_reward_path_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2Reward.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs;Tools/WikiArchiveAudit/audit_wildstar_wiki.py,pending_or_not_applicable,"Reward row is table-backed but not retail-complete until quest completion, choice semantics, inventory/currency side effects, active rotations where applicable, and client-visible grants are verified."
6160,Against the Current,generic_table_driven,not_retail_complete,Quest2Reward,,8155,1,77355,1,1,mapped_runtime_reward_path_pending_row_smoke,mapped_runtime_reward_path_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2Reward.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs;Tools/WikiArchiveAudit/audit_wildstar_wiki.py,pending_or_not_applicable,"Reward row is table-backed but not retail-complete until quest completion, choice semantics, inventory/currency side effects, active rotations where applicable, and client-visible grants are verified."
6164,To the Dishonor,generic_table_driven,not_retail_complete,Quest2Reward,,3294,1,28744,1,1,mapped_runtime_reward_path_pending_row_smoke,mapped_runtime_reward_path_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2Reward.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs;Tools/WikiArchiveAudit/audit_wildstar_wiki.py,pending_or_not_applicable,"Reward row is table-backed but not retail-complete until quest completion, choice semantics, inventory/currency side effects, active rotations where applicable, and client-visible grants are verified."
6164,To the Dishonor,generic_table_driven,not_retail_complete,Quest2Reward,,3295,1,22299,1,1,mapped_runtime_reward_path_pending_row_smoke,mapped_runtime_reward_path_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2Reward.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs;Tools/WikiArchiveAudit/audit_wildstar_wiki.py,pending_or_not_applicable,"Reward row is table-backed but not retail-complete until quest completion, choice semantics, inventory/currency side effects, active rotations where applicable, and client-visible grants are verified."
6164,To the Dishonor,generic_table_driven,not_retail_complete,Quest2Reward,,3296,1,22321,1,1,mapped_runtime_reward_path_pending_row_smoke,mapped_runtime_reward_path_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2Reward.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs;Tools/WikiArchiveAudit/audit_wildstar_wiki.py,pending_or_not_applicable,"Reward row is table-backed but not retail-complete until quest completion, choice semantics, inventory/currency side effects, active rotations where applicable, and client-visible grants are verified."
6164,To the Dishonor,generic_table_driven,not_retail_complete,Quest2Reward,,8156,1,77356,1,1,mapped_runtime_reward_path_pending_row_smoke,mapped_runtime_reward_path_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2Reward.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs;Tools/WikiArchiveAudit/audit_wildstar_wiki.py,pending_or_not_applicable,"Reward row is table-backed but not retail-complete until quest completion, choice semantics, inventory/currency side effects, active rotations where applicable, and client-visible grants are verified."
6164,To the Dishonor,generic_table_driven,not_retail_complete,Quest2Reward,,8157,1,77357,1,1,mapped_runtime_reward_path_pending_row_smoke,mapped_runtime_reward_path_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2Reward.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs;Tools/WikiArchiveAudit/audit_wildstar_wiki.py,pending_or_not_applicable,"Reward row is table-backed but not retail-complete until quest completion, choice semantics, inventory/currency side effects, active rotations where applicable, and client-visible grants are verified."
6164,To the Dishonor,generic_table_driven,not_retail_complete,Quest2Reward,,8158,1,77358,1,1,mapped_runtime_reward_path_pending_row_smoke,mapped_runtime_reward_path_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2Reward.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs;Tools/WikiArchiveAudit/audit_wildstar_wiki.py,pending_or_not_applicable,"Reward row is table-backed but not retail-complete until quest completion, choice semantics, inventory/currency side effects, active rotations where applicable, and client-visible grants are verified."
6164,To the Dishonor,generic_table_driven,not_retail_complete,Quest2Reward,,8159,1,77359,1,1,mapped_runtime_reward_path_pending_row_smoke,mapped_runtime_reward_path_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2Reward.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs;Tools/WikiArchiveAudit/audit_wildstar_wiki.py,pending_or_not_applicable,"Reward row is table-backed but not retail-complete until quest completion, choice semantics, inventory/currency side effects, active rotations where applicable, and client-visible grants are verified."
6170,"Suit First, Ask Later",generic_table_driven,not_retail_complete,Quest2Reward,,3708,1,28746,1,1,mapped_runtime_reward_path_pending_row_smoke,mapped_runtime_reward_path_pending_row_smoke,not_retail_complete,wildstar_client_mysql/Quest2Reward.tbl.sql;Source/NexusForever.Game/Entity/QuestManager.cs;Source/NexusForever.Game/Quest/QuestInfo.cs;Tools/WikiArchiveAudit/audit_wildstar_wiki.py,pending_or_not_applicable,"Reward row is table-backed but not retail-complete until quest completion, choice semantics, inventory/currency side effects, active rotations where applicable, and client-visible grants are verified."
